VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Croatia,2018,78.79849921,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Croatia,2019,82.09630219,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Croatia,2020,76.24410701,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Croatia,2021,85.51984125,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Cuba,2017,37.97886174,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Cuba,2018,38.51072154,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Cuba,2019,38.57118903,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Cuba,2020,35.70296087,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Cuba,2021,42.25908505,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Cyprus,2017,154.8760721,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Cyprus,2018,159.9836885,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Cyprus,2019,173.0678509,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Cyprus,2020,176.0831854,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Cyprus,2021,175.593381,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Czechia,2017,193.071591,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Czechia,2018,192.7348944,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Czechia,2019,201.4791385,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Czechia,2020,201.1742175,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Czechia,2021,210.0138608,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Côte d'Ivoire,2017,91.91941358,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Côte d'Ivoire,2018,95.69271668,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Côte d'Ivoire,2019,101.5715008,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Côte d'Ivoire,2020,104.542431,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Côte d'Ivoire,2021,111.21313,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Democratic People's Republic of Korea,2017,6.638300905,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Democratic People's Republic of Korea,2018,6.666934008,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Democratic People's Republic of Korea,2019,6.857841092,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Democratic People's Republic of Korea,2020,6.554204594,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Democratic People's Republic of Korea,2021,6.256235346,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Democratic Republic of the Congo,2017,32.64942195,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Democratic Republic of the Congo,2018,34.95431884,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Democratic Republic of the Congo,2019,38.82944208,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Democratic Republic of the Congo,2020,41.13736506,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Democratic Republic of the Congo,2021,39.60165809,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Denmark,2017,560.3102598,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Denmark,2018,547.8526228,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Denmark,2019,573.7406659,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Denmark,2020,546.855585,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Denmark,2021,586.4811969,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Djibouti,2017,144.6695094,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Djibouti,2018,158.1509962,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Djibouti,2019,168.3865392,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Djibouti,2020,169.9692295,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Djibouti,2021,166.3617608,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Dominica,2017,17.54666943,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Dominica,2018,15.78601551,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Dominica,2019,17.51840302,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Dominica,2020,15.48521968,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Dominica,2021,15.64660993,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Dominican Republic,2017,56.7300245,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Dominican Republic,2018,59.81822118,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Dominican Republic,2019,62.49842737,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Dominican Republic,2020,57.27075342,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Dominican Republic,2021,61.27895097,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ecuador,2017,41.13832654,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ecuador,2018,41.70391637,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ecuador,2019,42.06711266,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ecuador,2020,39.94719202,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ecuador,2021,41.62664159,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Egypt,2017,17.83447821,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Egypt,2018,18.18058829,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Egypt,2019,18.810299,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Egypt,2020,19.94555884,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Egypt,2021,22.05484236,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,El Salvador,2017,40.27440516,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,El Salvador,2018,41.58054775,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,El Salvador,2019,42.07818123,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,El Salvador,2020,39.05661748,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,El Salvador,2021,42.38778316,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Equatorial Guinea,2017,299.1570838,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Equatorial Guinea,2018,277.4099271,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Equatorial Guinea,2019,286.0296372,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Equatorial Guinea,2020,316.8140233,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Equatorial Guinea,2021,277.1861219,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Eritrea,2017,33.81533788,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Eritrea,2018,38.53352921,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Eritrea,2019,40.04851221,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Eritrea,2020,38.279615,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Eritrea,2021,39.19618723,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Estonia,2017,268.5949172,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Estonia,2018,269.0171104,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Estonia,2019,222.5113981,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Estonia,2020,281.3576646,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Estonia,2021,266.0262131,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Eswatini,2017,54.81878451,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Eswatini,2018,56.54407097,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Eswatini,2019,57.47465555,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Eswatini,2020,57.99428322,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Eswatini,2021,61.62049696,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ethiopia,2017,34.30995334,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ethiopia,2018,36.38383783,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ethiopia,2019,40.20406905,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ethiopia,2020,42.29346706,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ethiopia,2021,44.32740174,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Fiji,2017,112.9482041,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Fiji,2018,115.5941259,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Fiji,2019,114.3401877,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Fiji,2020,94.54191334,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Fiji,2021,90.43649489,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Finland,2017,387.7382238,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Finland,2018,392.4824745,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Finland,2019,320.3081255,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Finland,2020,312.7501102,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Finland,2021,321.2679797,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,France,2017,338.5444783,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,France,2018,349.1337417,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,France,2019,356.1759748,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,France,2020,331.3144827,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,France,2021,351.1972226,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Gabon,2017,78.53688673,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Gabon,2018,76.79603592,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Gabon,2019,79.26070315,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Gabon,2020,86.46152151,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Gabon,2021,78.09203902,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Gambia,2017,19.63337108,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Gambia,2018,21.75879461,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Gambia,2019,23.15935813,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Gambia,2020,23.0270743,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Gambia,2021,23.6803646,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Georgia,2017,14.91075356,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Georgia,2018,17.13510401,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Georgia,2019,17.21291626,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Georgia,2020,16.83522408,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Georgia,2021,21.39263249,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Germany,2017,216.0643095,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Germany,2018,218.9335967,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Germany,2019,218.8198644,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Germany,2020,213.8840503,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Germany,2021,217.5187863,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ghana,2017,85.97047922,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ghana,2018,90.72252194,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ghana,2019,99.26374217,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ghana,2020,99.88108531,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ghana,2021,106.8981575,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Greece,2017,85.80869489,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Greece,2018,86.61219494,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Greece,2019,88.41423598,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Greece,2020,79.86633444,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Greece,2021,86.62186276,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Grenada,2017,62.75116679,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Grenada,2018,64.57291335,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Grenada,2019,66.18133975,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Grenada,2020,57.24975819,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Grenada,2021,59.71719705,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guatemala,2017,51.0441356,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guatemala,2018,53.18866679,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guatemala,2019,55.02901549,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guatemala,2020,53.82730887,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guatemala,2021,57.91153732,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guinea,2017,18.8794886,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guinea,2018,20.10250926,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guinea,2019,19.67481658,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guinea,2020,21.67905816,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guinea,2021,21.3852863,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guinea-Bissau,2017,11.50901454,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guinea-Bissau,2018,19.57628745,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guinea-Bissau,2019,20.67665025,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guinea-Bissau,2020,20.04091876,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guinea-Bissau,2021,21.62712909,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guyana,2017,34.34794636,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guyana,2018,36.72561178,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guyana,2019,37.67735828,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guyana,2020,47.1403959,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guyana,2021,48.70872732,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Haiti,2017,43.1829301,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Haiti,2018,43.73314577,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Haiti,2019,43.2182542,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Haiti,2020,38.85260405,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Haiti,2021,39.08749605,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Honduras,2017,43.34457614,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Honduras,2018,45.45944473,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Honduras,2019,47.70477897,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Honduras,2020,43.78066532,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Honduras,2021,48.02760447,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Hungary,2017,124.2623709,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Hungary,2018,129.7171996,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Hungary,2019,134.8119587,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Hungary,2020,125.5360455,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Hungary,2021,134.9021238,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Iceland,2017,168.6251064,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Iceland,2018,176.8395266,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Iceland,2019,182.5052541,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Iceland,2020,170.3007444,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Iceland,2021,173.82006,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,India,2017,22.23181925,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,India,2018,23.97225344,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,India,2019,25.74769752,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,India,2020,23.31457988,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,India,2021,24.83696804,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Indonesia,2017,17.91392737,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Indonesia,2018,18.75046182,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Indonesia,2019,20.04209939,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Indonesia,2020,19.70408166,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Indonesia,2021,19.70383833,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Iran ,2017,40.42913,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Iran ,2018,37.59424418,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Iran ,2019,37.93726816,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Iran ,2020,36.51300662,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Iran ,2021,39.57260156,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Iraq,2017,80.94151174,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Iraq,2018,83.7267514,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Iraq,2019,13.89298773,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Iraq,2020,11.96397966,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Iraq,2021,12.66416648,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ireland,2017,227.2971534,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ireland,2018,205.9419469,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ireland,2019,221.1837373,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ireland,2020,228.5998097,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ireland,2021,249.4190066,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Israel,2017,236.199631,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Israel,2018,244.7978432,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Israel,2019,256.2166397,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Israel,2020,252.166343,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Israel,2021,272.3991863,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Italy,2017,139.5733531,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Italy,2018,142.1014254,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Italy,2019,143.2625491,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Italy,2020,132.2784017,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Italy,2021,137.8829767,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Jamaica,2017,45.47069736,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Jamaica,2018,35.33748396,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Jamaica,2019,29.23680032,US$/m3,E,FALSE
